2505,Laptop_2505,17464143,762,1.1
2506,Laptop_2506,38884468,224,4.8
2507,Laptop_2507,31797496,568,3.5
2508,Laptop_2508,15507660,142,4.6
2509,Laptop_2509,40925089,31,5
2510,Laptop_2510,36938733,725,3
2511,Laptop_2511,23627559,181,2.8
2512,Laptop_2512,32865275,47,2.7
2513,Laptop_2513,30727155,51,1.3
2514,Laptop_2514,34075911,834,4.5
2515,Laptop_2515,33175868,358,1.3
2516,Laptop_2516,45179921,658,4.9
2517,Laptop_2517,41603039,561,1.7
2518,Laptop_2518,10867904,493,3
2519,Laptop_2519,39435652,456,4.3
2520,Laptop_2520,20017362,352,2.7
2521,Laptop_2521,38726065,195,1.9
2522,Laptop_2522,22837603,596,4.4
2523,Laptop_2523,49385801,486,3.2
2524,Laptop_2524,28769538,376,5
2525,Laptop_2525,26562488,889,2.6
2526,Laptop_2526,21555534,543,3.8
2527,Laptop_2527,39118391,264,1.8
2528,Laptop_2528,20070157,58,4.3
2529,Laptop_2529,24598215,313,3.2
2530,Laptop_2530,37683183,514,4
2531,Laptop_2531,15861871,18,4.8
2532,Laptop_2532,26276149,861,1.4
2533,Laptop_2533,43209933,206,2.3
2534,Laptop_2534,34366603,104,4.9
2535,Laptop_2535,46499406,282,3.2
2536,Laptop_2536,42979354,475,3.8
2537,Laptop_2537,21427218,612,3.7
2538,Laptop_2538,15570296,930,2.8
2539,Laptop_2539,18435687,349,1.6
2540,Laptop_2540,32338390,734,4.2
2541,Laptop_2541,27003540,853,2.2
2542,Laptop_2542,40708745,132,4.8
2543,Laptop_2543,47647556,248,1.3
2544,Laptop_2544,14657256,115,3.3
2545,Laptop_2545,25013717,26,2.1
2546,Laptop_2546,33317486,490,1
2547,Laptop_2547,24487892,729,4
2548,Laptop_2548,9665329,176,4.2
2549,Laptop_2549,28060242,794,1.9
2550,Laptop_2550,6531667,162,2.9
2551,Laptop_2551,39026059,676,2.1
2552,Laptop_2552,20670376,712,1.4
2553,Laptop_2553,48212683,635,3.7
2554,Laptop_2554,14806266,488,2
2555,Laptop_2555,8219015,533,1.6
2556,Laptop_2556,49074580,761,4.7
2557,Laptop_2557,37224577,965,5
2558,Laptop_2558,21153375,393,2.3
2559,Laptop_2559,32755157,19,1.3
2560,Laptop_2560,47569212,696,1.3
2561,Laptop_2561,48679236,723,2.4
2562,Laptop_2562,17190731,105,3.1
2563,Laptop_2563,47232183,26,4.6
2564,Laptop_2564,7412813,552,1.3
2565,Laptop_2565,43617156,110,4.4
2566,Laptop_2566,16130692,402,1.9
2567,Laptop_2567,20868891,556,1.1
2568,Laptop_2568,23681918,775,1.8
2569,Laptop_2569,8037681,469,1.4
2570,Laptop_2570,49738278,22,3.8
2571,Laptop_2571,27349133,436,1.5
2572,Laptop_2572,15901819,530,4
2573,Laptop_2573,11302092,691,4.4
2574,Laptop_2574,48124552,450,3.3
2575,Laptop_2575,12521248,538,3.6
2576,Laptop_2576,7307608,110,1.8
2577,Laptop_2577,30612511,835,3.5
2578,Laptop_2578,41006134,58,2
2579,Laptop_2579,17255986,472,1.1
2580,Laptop_2580,11767521,200,5
2581,Laptop_2581,29040393,920,2.6
2582,Laptop_2582,26539255,640,3.2
2583,Laptop_2583,32602705,952,4.3
2584,Laptop_2584,35301071,567,2.2
2585,Laptop_2585,31130702,686,3.6
2586,Laptop_2586,20570746,284,4.7
2587,Laptop_2587,6174799,174,4.9
2588,Laptop_2588,18123125,968,4.1
2589,Laptop_2589,28185277,611,4.5
2590,Laptop_2590,12108466,807,1.5
2591,Laptop_2591,15388451,466,2.7
2592,Laptop_2592,34857024,152,1.4
2593,Laptop_2593,26743792,120,1.8
2594,Laptop_2594,20448543,946,1.5
2595,Laptop_2595,39371115,661,3.6
2596,Laptop_2596,12167038,248,2.1
2597,Laptop_2597,32934976,902,2.4
2598,Laptop_2598,26007724,681,3.3
2599,Laptop_2599,11991864,103,1.2
2600,Laptop_2600,30623051,886,3.4
2601,Laptop_2601,13340587,639,4.2
2602,Laptop_2602,35295508,186,1.8
2603,Laptop_2603,29612051,745,2.3
2604,Laptop_2604,46968395,666,1.9
2605,Laptop_2605,45918191,404,1.1
2606,Laptop_2606,21824122,445,2.5
2607,Laptop_2607,32762527,389,3
2608,Laptop_2608,28043139,310,2.2
2609,Laptop_2609,16276713,429,3.9
2610,Laptop_2610,33510275,514,2.3
2611,Laptop_2611,23780022,58,2.9
2612,Laptop_2612,23469851,704,3.9
2613,Laptop_2613,47934943,537,3.2
2614,Laptop_2614,8953719,425,4.1
2615,Laptop_2615,20231353,872,1.3
2616,Laptop_2616,16882273,778,4.5
2617,Laptop_2617,35417522,30,2
2618,Laptop_2618,23282819,385,2.8
2619,Laptop_2619,47474546,585,1.6
2620,Laptop_2620,17631924,712,2.7
2621,Laptop_2621,39273156,555,2.4
2622,Laptop_2622,46159906,686,1.5
2623,Laptop_2623,32245067,277,2.4
2624,Laptop_2624,25002257,33,2.2
2625,Laptop_2625,19841221,641,1.5
2626,Laptop_2626,9828310,748,4.3
2627,Laptop_2627,26142460,89,2.2
2628,Laptop_2628,27024386,657,2.1
2629,Laptop_2629,23853175,888,4.5
2630,Laptop_2630,9451933,791,2.9
2631,Laptop_2631,34301100,638,4.8
2632,Laptop_2632,26100167,364,2.7
2633,Laptop_2633,36201325,511,2.5
2634,Laptop_2634,27818353,983,2.6
2635,Laptop_2635,11952738,24,4.6
2636,Laptop_2636,47515337,128,3.6
2637,Laptop_2637,35932964,101,1.6
2638,Laptop_2638,46011430,65,2.7
2639,Laptop_2639,9132997,705,2.9
2640,Laptop_2640,17072949,997,4.5
2641,Laptop_2641,30383368,471,2.8
2642,Laptop_2642,31287218,584,4.7
2643,Laptop_2643,43696979,165,3.3
2644,Laptop_2644,31213729,272,4.8
2645,Laptop_2645,34990182,685,2.7
2646,Laptop_2646,48631702,947,2.5
2647,Laptop_2647,21535410,540,3.9
2648,Laptop_2648,16712693,414,2.7
2649,Laptop_2649,32023442,720,4
2650,Laptop_2650,45918694,731,2.1
2651,Laptop_2651,45860768,389,2.9
2652,Laptop_2652,37486311,29,2.1
2653,Laptop_2653,10965263,234,3.9
2654,Laptop_2654,49479344,505,1.4
2655,Laptop_2655,38132109,99,3.7
2656,Laptop_2656,16939307,722,2.7
2657,Laptop_2657,14991420,719,5
2658,Laptop_2658,30341949,345,4.7
2659,Laptop_2659,25516220,195,3.6
2660,Laptop_2660,32112506,794,4.8
2661,Laptop_2661,26631549,914,1.3
2662,Laptop_2662,35916742,306,2.2
2663,Laptop_2663,47950405,876,2.4
2664,Laptop_2664,12046480,152,4.4
2665,Laptop_2665,14272477,449,4.3
2666,Laptop_2666,27722689,880,2.3
2667,Laptop_2667,31068537,492,3.7
2668,Laptop_2668,46000085,113,2.9
2669,Laptop_2669,49845273,467,4.3
2670,Laptop_2670,8286393,285,2
2671,Laptop_2671,49396132,238,4.7
2672,Laptop_2672,5240705,979,5
2673,Laptop_2673,15302024,93,3.3
2674,Laptop_2674,48582735,112,1.1
2675,Laptop_2675,20023523,396,4.5
2676,Laptop_2676,27953553,42,1.7
2677,Laptop_2677,16003612,300,4.1
2678,Laptop_2678,18804775,146,3.6
2679,Laptop_2679,31201807,266,1.8
2680,Laptop_2680,26162207,538,4.5
2681,Laptop_2681,39885187,129,2.4
2682,Laptop_2682,25993668,16,4.7
2683,Laptop_2683,40877339,404,4.3
2684,Laptop_2684,11845212,524,3.8
2685,Laptop_2685,26121162,901,3
2686,Laptop_2686,32039112,207,3.7
2687,Laptop_2687,9183984,981,1.9
2688,Laptop_2688,27547482,625,2.8
2689,Laptop_2689,41661544,380,2.9
2690,Laptop_2690,16432177,629,3.8
2691,Laptop_2691,48127114,283,3.6
2692,Laptop_2692,32317798,197,2.9
2693,Laptop_2693,36380063,677,4.8
2694,Laptop_2694,48885153,955,3.5
2695,Laptop_2695,25167191,618,1.6
2696,Laptop_2696,37637073,752,4.8
2697,Laptop_2697,43077680,24,4.8
2698,Laptop_2698,43229004,798,3.9
2699,Laptop_2699,27480169,125,1.2
2700,Laptop_2700,46599041,865,2.3
2701,Laptop_2701,33529685,662,4
2702,Laptop_2702,38662909,421,3.1
2703,Laptop_2703,19493243,50,2.8
2704,Laptop_2704,8610298,135,1.8
2705,Laptop_2705,28011063,552,4.8
2706,Laptop_2706,36955039,833,2.1
2707,Laptop_2707,13151450,105,2.9
2708,Laptop_2708,33782027,253,2
2709,Laptop_2709,25838667,8,4.1
2710,Laptop_2710,21883181,708,4.6
2711,Laptop_2711,34292811,58,4.3
2712,Laptop_2712,28376666,929,2.9
2713,Laptop_2713,10811708,897,3.2
2714,Laptop_2714,40561935,531,3.8
2715,Laptop_2715,23330535,116,2.4
2716,Laptop_2716,44294191,597,1.2
2717,Laptop_2717,11460564,305,3.4
2718,Laptop_2718,30001913,35,2.4
2719,Laptop_2719,13417443,472,4.7
2720,Laptop_2720,29109436,647,2.5
2721,Laptop_2721,23496983,994,1.6
2722,Laptop_2722,42694810,531,4
2723,Laptop_2723,13933988,522,1.9
2724,Laptop_2724,15008972,314,4.8
2725,Laptop_2725,9242448,378,3.4
2726,Laptop_2726,7495054,945,4.9
2727,Laptop_2727,5178278,524,4.7
2728,Laptop_2728,5740845,730,2.3
2729,Laptop_2729,10747844,560,4.4
2730,Laptop_2730,39046635,947,1.3
2731,Laptop_2731,32653602,790,3.6
2732,Laptop_2732,9052526,506,2.6
2733,Laptop_2733,47171473,365,1.8
2734,Laptop_2734,40781030,670,1.6
2735,Laptop_2735,36695148,470,1.7
2736,Laptop_2736,7686087,406,4.6
2737,Laptop_2737,38600559,602,1.1
2738,Laptop_2738,26112306,787,1.7
2739,Laptop_2739,47510023,645,2.3
2740,Laptop_2740,19367837,255,2.7
2741,Laptop_2741,5538012,197,1.6
2742,Laptop_2742,45434301,576,2.2
2743,Laptop_2743,17251844,813,3.8
2744,Laptop_2744,20462599,269,2.4
2745,Laptop_2745,18969957,56,4.8
2746,Laptop_2746,49054091,7,2.6
2747,Laptop_2747,5387471,761,2.7
2748,Laptop_2748,6912438,738,4.9
2749,Laptop_2749,22298549,422,3.3
2750,Laptop_2750,49398424,394,4.1
2751,Laptop_2751,19038492,971,1.5
2752,Laptop_2752,21555480,587,3.3
2753,Laptop_2753,42109424,900,2.5
2754,Laptop_2754,12756266,951,3.7
2755,Laptop_2755,36055800,929,2.7
2756,Laptop_2756,35446421,754,4.1
2757,Laptop_2757,38335766,585,4.7
2758,Laptop_2758,19525413,354,3.8
2759,Laptop_2759,16078253,930,4.2
2760,Laptop_2760,15638764,680,1.1
2761,Laptop_2761,8918426,402,4.1
2762,Laptop_2762,13753836,442,2.8
2763,Laptop_2763,15110050,536,1.7
2764,Laptop_2764,13296743,583,4.7
2765,Laptop_2765,11522901,105,4.5
2766,Laptop_2766,8514225,422,1.3
2767,Laptop_2767,13507650,105,1.9
2768,Laptop_2768,29415385,715,4.9
2769,Laptop_2769,36126045,191,4.5
2770,Laptop_2770,21132113,327,4.5
2771,Laptop_2771,26303411,13,2
2772,Laptop_2772,12924720,74,4.8
2773,Laptop_2773,46134374,648,2.3
2774,Laptop_2774,7007641,977,4.4
2775,Laptop_2775,45918788,714,2.6
2776,Laptop_2776,31819812,263,2.6
2777,Laptop_2777,38937572,353,1.1
2778,Laptop_2778,45972623,95,4
2779,Laptop_2779,12109230,920,2.6
2780,Laptop_2780,42943430,322,3.5
2781,Laptop_2781,46768505,638,1.1
2782,Laptop_2782,13665814,260,4.1
2783,Laptop_2783,22950298,628,4.1
2784,Laptop_2784,12697448,509,1.3
2785,Laptop_2785,11252931,599,3.1
2786,Laptop_2786,14591285,327,1.6
2787,Laptop_2787,7174366,391,4.5
2788,Laptop_2788,5104256,122,4.4
2789,Laptop_2789,9888354,65,1.5
2790,Laptop_2790,37611893,726,4.4
2791,Laptop_2791,23083102,307,4
2792,Laptop_2792,38366399,478,3.2
2793,Laptop_2793,33442538,746,1.2
2794,Laptop_2794,26095020,473,3.1
2795,Laptop_2795,12887220,323,5
2796,Laptop_2796,15684405,647,4.5
2797,Laptop_2797,36848491,730,2.1
2798,Laptop_2798,35383054,796,3.9
2799,Laptop_2799,45602361,159,4.8
2800,Laptop_2800,45869714,428,3.8
2801,Laptop_2801,6764765,192,4.3
2802,Laptop_2802,44760226,939,1.5
2803,Laptop_2803,34826285,761,2
2804,Laptop_2804,29185961,308,1.7
2805,Laptop_2805,16723093,984,2.1
2806,Laptop_2806,48668716,329,2.2
2807,Laptop_2807,49426588,818,3.4
2808,Laptop_2808,46845175,555,2.6
2809,Laptop_2809,19353032,640,4
2810,Laptop_2810,10220800,697,3.1
2811,Laptop_2811,7303736,360,4
2812,Laptop_2812,17005556,202,2.1
2813,Laptop_2813,20181024,910,4
2814,Laptop_2814,8644577,15,3.3
2815,Laptop_2815,40021409,523,4.4
2816,Laptop_2816,45663713,944,1.3
2817,Laptop_2817,12321066,912,1.9
2818,Laptop_2818,47731401,250,3.9
2819,Laptop_2819,8765072,674,4.6
2820,Laptop_2820,25905629,166,4.9
2821,Laptop_2821,39250180,264,1.8
2822,Laptop_2822,26248805,109,1.2
2823,Laptop_2823,19428887,108,4.4
2824,Laptop_2824,9437414,800,1.4
2825,Laptop_2825,29381838,755,1.3
2826,Laptop_2826,15687731,71,4.2
2827,Laptop_2827,11592622,358,4
2828,Laptop_2828,18911857,724,1.4
2829,Laptop_2829,8977292,224,3.9
2830,Laptop_2830,14481895,385,4.1
2831,Laptop_2831,32314129,128,3.7
2832,Laptop_2832,25063330,566,2.9
2833,Laptop_2833,5763138,274,3.5
2834,Laptop_2834,35890984,576,3.1
2835,Laptop_2835,28340963,967,4.7
2836,Laptop_2836,12095757,949,1.7
2837,Laptop_2837,39012556,896,2.6
2838,Laptop_2838,31112551,525,3.3
2839,Laptop_2839,22416303,893,3.9
2840,Laptop_2840,38239663,175,4.3
2841,Laptop_2841,40114717,645,3.3
2842,Laptop_2842,42512478,782,4.9
2843,Laptop_2843,33802688,318,2.3
2844,Laptop_2844,33254880,538,2.2
2845,Laptop_2845,39410898,320,4
2846,Laptop_2846,23098828,48,2.1
2847,Laptop_2847,43064513,607,3.6
2848,Laptop_2848,46152828,329,1.3
2849,Laptop_2849,30756842,747,1.9
2850,Laptop_2850,8543103,568,4.9
2851,Laptop_2851,29798453,302,2.2
2852,Laptop_2852,16708256,445,4.9
2853,Laptop_2853,46799320,98,4.9
2854,Laptop_2854,32916219,446,4.5
2855,Laptop_2855,41836453,715,3.4
2856,Laptop_2856,13581983,274,1.3
2857,Laptop_2857,16646700,418,4.1
2858,Laptop_2858,13276661,843,3.7
2859,Laptop_2859,30929644,236,4
2860,Laptop_2860,44896170,512,2.7
2861,Laptop_2861,45855039,390,2.5
2862,Laptop_2862,45249581,589,4.2
2863,Laptop_2863,37789408,548,1.8
2864,Laptop_2864,6779594,794,1.6
2865,Laptop_2865,33939773,166,2.4
2866,Laptop_2866,23858603,634,4.5
2867,Laptop_2867,7458318,453,2.9
2868,Laptop_2868,39151997,403,2.7
2869,Laptop_2869,22973364,773,1.5
2870,Laptop_2870,35535501,48,1.6
2871,Laptop_2871,17139112,757,4.8
2872,Laptop_2872,13052556,574,4.4
2873,Laptop_2873,16803921,198,4.7
2874,Laptop_2874,29865874,67,3.3
2875,Laptop_2875,26174120,502,2.1
2876,Laptop_2876,8079155,64,4.1
2877,Laptop_2877,31267339,233,1.5
2878,Laptop_2878,24631653,971,3.7
2879,Laptop_2879,41310803,15,4.4
2880,Laptop_2880,22495354,350,2.5
2881,Laptop_2881,48671126,227,4.3
2882,Laptop_2882,9715585,632,4.8
2883,Laptop_2883,16441399,465,3.9
2884,Laptop_2884,19198082,933,3.4
2885,Laptop_2885,8849889,190,3.1
2886,Laptop_2886,39618982,958,2.4
2887,Laptop_2887,13017781,300,2.2
2888,Laptop_2888,29483004,964,2.2
2889,Laptop_2889,40167849,276,2.8
2890,Laptop_2890,49034205,456,1.8
2891,Laptop_2891,8584641,9,3.6
2892,Laptop_2892,11919895,757,2.9
2893,Laptop_2893,17810876,814,1.2
2894,Laptop_2894,11245004,761,4.7
2895,Laptop_2895,28169273,889,3.2
2896,Laptop_2896,41606152,130,2.8
2897,Laptop_2897,47261378,473,2.9
2898,Laptop_2898,35744401,747,2.9
2899,Laptop_2899,7001183,22,1.9
2900,Laptop_2900,40090471,575,1.1
2901,Laptop_2901,44284599,14,1.8
2902,Laptop_2902,20812196,796,4.9
2903,Laptop_2903,41028123,802,4.2
2904,Laptop_2904,45233405,348,4.3
2905,Laptop_2905,48947224,296,4.4
2906,Laptop_2906,14044331,449,4.1
2907,Laptop_2907,18173965,243,1.9
2908,Laptop_2908,13534400,408,4.8
2909,Laptop_2909,37941546,918,2.6
2910,Laptop_2910,10178478,763,2.6
2911,Laptop_2911,29904325,318,4.9
2912,Laptop_2912,27308063,29,1.2
2913,Laptop_2913,6865278,546,4.3
2914,Laptop_2914,7788078,349,1
2915,Laptop_2915,25338406,219,3.4
2916,Laptop_2916,7237479,385,1.4
2917,Laptop_2917,37928759,567,4.7
2918,Laptop_2918,42345954,119,3.7
2919,Laptop_2919,5439504,470,1.6
2920,Laptop_2920,19537361,371,4.5
2921,Laptop_2921,44477468,410,1.7
2922,Laptop_2922,15570703,838,3.1
2923,Laptop_2923,49326577,191,1.1
2924,Laptop_2924,40748415,885,2.3
2925,Laptop_2925,45490153,394,3
2926,Laptop_2926,27763217,415,3.7
2927,Laptop_2927,31874455,136,4.2
2928,Laptop_2928,40280009,693,2
2929,Laptop_2929,32984809,224,1.1
2930,Laptop_2930,30431340,593,2.9
2931,Laptop_2931,42107218,89,3.3
2932,Laptop_2932,21262390,665,2.2
2933,Laptop_2933,36433167,160,3.5
2934,Laptop_2934,30753990,721,2.2
2935,Laptop_2935,13710260,871,1.5
2936,Laptop_2936,30075290,410,2.2
2937,Laptop_2937,27641725,762,3.4
2938,Laptop_2938,22664488,838,1
2939,Laptop_2939,12399155,389,3.1
2940,Laptop_2940,37318842,634,3.1
2941,Laptop_2941,13898785,297,4.2
2942,Laptop_2942,14504708,988,2.7
2943,Laptop_2943,40503956,658,3.2
2944,Laptop_2944,24754707,840,2.9
2945,Laptop_2945,11916274,834,3.3
2946,Laptop_2946,23899310,128,3.8
2947,Laptop_2947,16808228,474,3.6
2948,Laptop_2948,36295323,207,1.6
2949,Laptop_2949,34510613,123,4.4
2950,Laptop_2950,34977930,876,1.5
2951,Laptop_2951,13980911,319,4.4
2952,Laptop_2952,8790374,111,3.2
2953,Laptop_2953,12022308,96,1.6
2954,Laptop_2954,28254665,898,1.7
2955,Laptop_2955,39133945,957,2.5
2956,Laptop_2956,29991290,756,2
2957,Laptop_2957,20512748,248,1.1
2958,Laptop_2958,13584803,109,4.8
2959,Laptop_2959,9574117,909,1.8
2960,Laptop_2960,29939557,930,1.3
2961,Laptop_2961,11142758,910,1.8
2962,Laptop_2962,24155435,10,3
2963,Laptop_2963,32735335,466,4.8
2964,Laptop_2964,12791856,968,3.6
2965,Laptop_2965,40521611,652,4.6
2966,Laptop_2966,27118991,70,3.8
2967,Laptop_2967,18367883,877,3.3
2968,Laptop_2968,12851455,473,2.6
2969,Laptop_2969,29729781,602,1.6
2970,Laptop_2970,5568316,858,3.9
2971,Laptop_2971,28408221,967,3.9
2972,Laptop_2972,11993307,217,2.5
2973,Laptop_2973,13504091,272,4.2
2974,Laptop_2974,39231570,434,4.7
2975,Laptop_2975,48006981,196,3.6
2976,Laptop_2976,49534970,784,2.3
2977,Laptop_2977,16307386,393,1.7
2978,Laptop_2978,5769916,744,4.6
2979,Laptop_2979,45083644,456,4.2
2980,Laptop_2980,7288944,720,3.5
2981,Laptop_2981,31481871,685,2.7
2982,Laptop_2982,48114980,106,2.5
2983,Laptop_2983,30901204,67,4.3
2984,Laptop_2984,6364912,51,3.1
2985,Laptop_2985,43767669,686,3.8
2986,Laptop_2986,38493988,714,4.4
2987,Laptop_2987,47668904,989,2.3
2988,Laptop_2988,34300848,171,3.4
2989,Laptop_2989,14149560,9,4.5
2990,Laptop_2990,32348437,437,3.1
2991,Laptop_2991,29832659,886,1.6
2992,Laptop_2992,27944362,695,4.6
2993,Laptop_2993,8737334,770,3.2
2994,Laptop_2994,32015559,864,2.6
2995,Laptop_2995,48146202,31,3.2
2996,Laptop_2996,21823867,111,1.6
2997,Laptop_2997,5456924,49,3.5
2998,Laptop_2998,6434404,206,2
2999,Laptop_2999,12449461,789,4.8
3000,Laptop_3000,35742634,886,2.8
3001,Laptop_3001,41872811,807,1.8
3002,Laptop_3002,16760355,438,1.7
3003,Laptop_3003,31425268,160,4.3
3004,Laptop_3004,10826112,832,4.5
3005,Laptop_3005,34378412,229,3.4
3006,Laptop_3006,24065438,973,4.8
3007,Laptop_3007,15698962,872,3.6
3008,Laptop_3008,28083826,795,4.8
3009,Laptop_3009,37756377,374,2.8
3010,Laptop_3010,43390120,72,3.5
3011,Laptop_3011,33173172,12,2.3
3012,Laptop_3012,32288635,782,1.4
3013,Laptop_3013,6264383,350,3.7
3014,Laptop_3014,24584736,30,3.2
3015,Laptop_3015,12783386,726,1.7
3016,Laptop_3016,19586821,830,2.1
3017,Laptop_3017,32303010,187,1.9
3018,Laptop_3018,35110559,639,2.9
3019,Laptop_3019,43585076,452,1
3020,Laptop_3020,29034219,792,4
3021,Laptop_3021,49616016,477,4.9
3022,Laptop_3022,48451680,902,2.7
3023,Laptop_3023,18389868,279,4.4
3024,Laptop_3024,11138488,345,1.2
3025,Laptop_3025,20050672,861,4.3
3026,Laptop_3026,32351797,793,1.2
3027,Laptop_3027,24666857,937,3.2
3028,Laptop_3028,36534769,280,4.9
3029,Laptop_3029,42363618,195,3
3030,Laptop_3030,42795179,439,1
3031,Laptop_3031,37976664,130,2.9
3032,Laptop_3032,17542252,250,3
3033,Laptop_3033,19190647,423,1.3
3034,Laptop_3034,10723698,56,2.8
3035,Laptop_3035,40893236,37,2
3036,Laptop_3036,49183115,126,4.4
3037,Laptop_3037,21623925,579,1.5
3038,Laptop_3038,6841849,852,4.7
3039,Laptop_3039,6057547,22,2
3040,Laptop_3040,9769214,628,2.1
3041,Laptop_3041,49727100,521,3.5
3042,Laptop_3042,5899079,207,4.8
3043,Laptop_3043,47594040,252,1.7
3044,Laptop_3044,32837835,740,3
3045,Laptop_3045,31404134,248,1.3
3046,Laptop_3046,44605234,839,4.7
3047,Laptop_3047,31109587,434,2.9
3048,Laptop_3048,19774948,962,3.6
3049,Laptop_3049,43205712,323,3.5
3050,Laptop_3050,45059697,6,4.6
3051,Laptop_3051,19644137,956,3.3
3052,Laptop_3052,36772569,847,3.7
3053,Laptop_3053,32379394,714,5
3054,Laptop_3054,44287969,754,4.7
3055,Laptop_3055,25939821,59,1.8
3056,Laptop_3056,23669566,701,1.9
3057,Laptop_3057,44595652,907,4.1
3058,Laptop_3058,30406594,159,3.9
3059,Laptop_3059,23159974,635,3
3060,Laptop_3060,37997700,848,2.9
3061,Laptop_3061,24109542,64,2.1
3062,Laptop_3062,48841102,923,4.5
3063,Laptop_3063,14849622,652,4.3
3064,Laptop_3064,30095932,107,3.8
3065,Laptop_3065,38239101,521,4.6
3066,Laptop_3066,29188762,684,4.7
3067,Laptop_3067,19719206,58,4.3
3068,Laptop_3068,39800724,661,2.7
3069,Laptop_3069,13294158,274,3.2
3070,Laptop_3070,28766015,529,2
3071,Laptop_3071,26344163,241,3.7
3072,Laptop_3072,27290133,744,2.7
3073,Laptop_3073,46947262,559,4.1
3074,Laptop_3074,40702190,835,3.9
3075,Laptop_3075,31468652,533,3.1
3076,Laptop_3076,7378489,757,2.4
3077,Laptop_3077,36345842,205,3.1
3078,Laptop_3078,23480899,973,4.4
3079,Laptop_3079,48589260,728,4.2
3080,Laptop_3080,13225323,720,1.5
3081,Laptop_3081,45259215,843,4.3
3082,Laptop_3082,5915013,241,2.9
3083,Laptop_3083,12910120,121,2.1
3084,Laptop_3084,30299289,325,1.1
3085,Laptop_3085,34086212,589,2.4
3086,Laptop_3086,45124453,981,4
3087,Laptop_3087,11464899,193,1.2
3088,Laptop_3088,47771800,563,4.9
3089,Laptop_3089,25023144,359,3
3090,Laptop_3090,5476678,219,2.8
3091,Laptop_3091,39338233,992,1.5
3092,Laptop_3092,32446676,798,2.8
3093,Laptop_3093,7344954,125,4.1
3094,Laptop_3094,12572177,382,2.7
3095,Laptop_3095,13399371,66,3.2
3096,Laptop_3096,6304662,310,3.1
3097,Laptop_3097,16687286,566,1.4
3098,Laptop_3098,37983902,937,1
3099,Laptop_3099,34853563,9,2.5
3100,Laptop_3100,20401572,818,1.8
3101,Laptop_3101,31508951,251,3.3
3102,Laptop_3102,44218982,431,4.6
3103,Laptop_3103,13173623,412,3.6
3104,Laptop_3104,19101750,407,4.4
3105,Laptop_3105,46587118,767,2.3
3106,Laptop_3106,35321177,799,2.7
3107,Laptop_3107,6413523,387,4.1
3108,Laptop_3108,33627810,923,3.4
3109,Laptop_3109,32608382,869,3.4
3110,Laptop_3110,9730741,491,1.8
3111,Laptop_3111,45760916,576,4.2
3112,Laptop_3112,47742251,781,3
3113,Laptop_3113,26689109,65,3.4
3114,Laptop_3114,15736906,419,2
3115,Laptop_3115,33989716,834,2.6
3116,Laptop_3116,37219024,307,4
3117,Laptop_3117,27632839,987,3.5
3118,Laptop_3118,29801546,153,4.1
3119,Laptop_3119,33352147,226,2.4
3120,Laptop_3120,43068951,518,1.9
3121,Laptop_3121,25984081,925,4.8
3122,Laptop_3122,13934267,998,1.4
3123,Laptop_3123,14722842,771,4
3124,Laptop_3124,23932155,712,4.7
3125,Laptop_3125,10660204,921,3.5
3126,Laptop_3126,38889035,563,4.4
3127,Laptop_3127,46618426,131,2.2
3128,Laptop_3128,14293155,431,3.9
3129,Laptop_3129,41122544,400,1.7
3130,Laptop_3130,40357144,979,2.3
3131,Laptop_3131,32619247,106,3.7
3132,Laptop_3132,9631940,7,1.4
3133,Laptop_3133,19635587,930,4.7
3134,Laptop_3134,36383945,376,3.3
3135,Laptop_3135,41572539,835,3.6
3136,Laptop_3136,44516109,416,2.9
3137,Laptop_3137,32824106,153,2.1
3138,Laptop_3138,9721459,745,3.1
3139,Laptop_3139,8856425,529,4.2
3140,Laptop_3140,26270076,671,4.7
3141,Laptop_3141,47210213,678,2.3
3142,Laptop_3142,44878198,512,3.4
3143,Laptop_3143,20436402,45,1
3144,Laptop_3144,15546592,513,4.3
3145,Laptop_3145,6057371,699,4.5
3146,Laptop_3146,5960973,623,2.1
3147,Laptop_3147,19959757,453,1.5
3148,Laptop_3148,12889170,47,3.6
3149,Laptop_3149,27300077,236,3.6
3150,Laptop_3150,47973575,678,1.9
3151,Laptop_3151,5395507,896,4.1
3152,Laptop_3152,25981770,951,4.3
3153,Laptop_3153,40430806,26,3.6
3154,Laptop_3154,48482560,540,4.3
3155,Laptop_3155,17651329,477,1.6
3156,Laptop_3156,40325595,886,1.3
3157,Laptop_3157,21151914,89,4.3
3158,Laptop_3158,7938224,784,3.2
3159,Laptop_3159,30390274,978,1.5
3160,Laptop_3160,14178124,731,2
3161,Laptop_3161,24208964,399,2.6
3162,Laptop_3162,13275331,952,2
3163,Laptop_3163,24049370,696,2.5
3164,Laptop_3164,23647159,165,4.5
3165,Laptop_3165,9643327,132,1.4
3166,Laptop_3166,26910701,335,3.3
3167,Laptop_3167,16492239,9,2.5
3168,Laptop_3168,40119065,2,3.3
3169,Laptop_3169,32459658,627,3.9
3170,Laptop_3170,17261681,183,3.9
3171,Laptop_3171,42008005,383,2.3
3172,Laptop_3172,30111402,119,3.5
3173,Laptop_3173,29534428,184,1.2
3174,Laptop_3174,11136180,230,2.3
3175,Laptop_3175,25953913,108,1.3
3176,Laptop_3176,32331277,827,3.8
